Ano,Mês,Dia,Ativo,Cotação,Variação
2018,02,20,Esp. Sto. do Pinhal/SP (Coopinhal),"440,00","0,00"
2018,02,20,Franca/SP (Cocapec),"450,00","+1,12"
2018,02,20,Maringá/PR (Cocamar),"426,00","-0,93"
2018,02,20,Vitória/ES (BCSP),"435,00","0,00"
2018,02,20,Oeste da Bahia (AIBA),"440,00","0,00"
2018,02,20,Média Rio Grande do Sul (Clicmercado),"435,00","0,00"
2018,02,21,Guaxupé/MG (Cooxupé),"438,00","-1,13"
2018,02,21,Poços de Caldas/MG (CaféPoços),"444,00","-0,67"
2018,02,21,Patrocínio/MG (Expocaccer),"430,00","-2,27"
2018,02,21,Araguarí/MG (Coocacer),"445,00","+1,14"
2018,02,21,Varginha/MG (Minasul),"435,00","-0,46"
2018,02,21,Lajinha/MG (Coocafé),"425,00","0,00"
2018,02,21,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","-2,27"
2018,02,21,Franca/SP (Cocapec),"435,00","-3,33"
2018,02,21,Maringá/PR (Cocamar),"426,00","0,00"
2018,02,21,Vitória/ES (BCSP),"435,00","0,00"
2018,02,21,Oeste da Bahia (AIBA),"435,00","-1,14"
2018,02,21,Média Rio Grande do Sul (Clicmercado),"435,00","0,00"
2018,02,22,Guaxupé/MG (Cooxupé),"446,00","+1,83"
2018,02,22,Poços de Caldas/MG (CaféPoços),"447,00","+0,68"
2018,02,22,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,02,22,Araguarí/MG (Coocacer),"455,00","+2,25"
2018,02,22,Varginha/MG (Minasul),"435,00","0,00"
2018,02,22,Lajinha/MG (Coocafé),"425,00","0,00"
2018,02,22,Esp. Sto. do Pinhal/SP (Coopinhal),"440,00","+2,33"
2018,02,22,Franca/SP (Cocapec),"440,00","+1,15"
2018,02,22,Maringá/PR (Cocamar),"426,00","0,00"
2018,02,22,Vitória/ES (BCSP),"435,00","0,00"
2018,02,22,Oeste da Bahia (AIBA),"440,00","+1,15"
2018,02,22,Média Rio Grande do Sul (Clicmercado),"430,00","-1,15"
2018,02,23,Guaxupé/MG (Cooxupé),"445,00","-0,22"
2018,02,23,Poços de Caldas/MG (CaféPoços),"447,00","0,00"
2018,02,23,Patrocínio/MG (Expocaccer),"435,00","+1,16"
2018,02,23,Araguarí/MG (Coocacer),"455,00","0,00"
2018,02,23,Varginha/MG (Minasul),"435,00","0,00"
2018,02,23,Lajinha/MG (Coocafé),"425,00","0,00"
2018,02,23,Esp. Sto. do Pinhal/SP (Coopinhal),"440,00","0,00"
2018,02,23,Franca/SP (Cocapec),"430,00","-2,27"
2018,02,23,Maringá/PR (Cocamar),"428,00","+0,47"
2018,02,23,Vitória/ES (BCSP),"435,00","0,00"
2018,02,23,Oeste da Bahia (AIBA),"439,00","-0,23"
2018,02,23,Média Rio Grande do Sul (Clicmercado),"435,00","+1,16"
2018,02,26,Guaxupé/MG (Cooxupé),"448,00","+0,67"
2018,02,26,Poços de Caldas/MG (CaféPoços),"448,00","+0,22"
2018,02,26,Patrocínio/MG (Expocaccer),"445,00","+2,30"
2018,02,26,Araguarí/MG (Coocacer),"455,00","0,00"
2018,02,26,Varginha/MG (Minasul),"435,00","0,00"
2018,02,26,Lajinha/MG (Coocafé),"425,00","0,00"
2018,02,26,Esp. Sto. do Pinhal/SP (Coopinhal),"440,00","0,00"
2018,02,26,Franca/SP (Cocapec),"440,00","+2,33"
2018,02,26,Maringá/PR (Cocamar),"428,00","0,00"
2018,02,26,Vitória/ES (BCSP),"435,00","0,00"
2018,02,26,Oeste da Bahia (AIBA),"442,50","+0,80"
2018,02,26,Média Rio Grande do Sul (Clicmercado),"440,00","+1,15"
2018,02,27,Guaxupé/MG (Cooxupé),"442,00","-1,34"
2018,02,27,Poços de Caldas/MG (CaféPoços),"448,00","0,00"
2018,02,27,Patrocínio/MG (Expocaccer),"440,00","-1,12"
2018,02,27,Araguarí/MG (Coocacer),"450,00","-1,10"
2018,02,27,Varginha/MG (Minasul),"435,00","0,00"
2018,02,27,Lajinha/MG (Coocafé),"430,00","+1,18"
2018,02,27,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","-2,27"
2018,02,27,Franca/SP (Cocapec),"440,00","0,00"
2018,02,27,Maringá/PR (Cocamar),"428,00","0,00"
2018,02,27,Vitória/ES (BCSP),"435,00","0,00"
2018,02,27,Oeste da Bahia (AIBA),"440,00","-0,56"
2018,02,27,Média Rio Grande do Sul (Clicmercado),"440,00","0,00"
2018,02,28,Guaxupé/MG (Cooxupé),"447,00","+1,13"
2018,02,28,Poços de Caldas/MG (CaféPoços),"448,00","0,00"
2018,02,28,Patrocínio/MG (Expocaccer),"440,00","0,00"
2018,02,28,Araguarí/MG (Coocacer),"450,00","0,00"
2018,02,28,Varginha/MG (Minasul),"430,00","-1,15"
2018,02,28,Lajinha/MG (Coocafé),"425,00","-1,16"
2018,02,28,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,02,28,Franca/SP (Cocapec),"440,00","0,00"
2018,02,28,Maringá/PR (Cocamar),"435,00","+1,64"
2018,02,28,Vitória/ES (BCSP),"435,00","0,00"
2018,02,28,Oeste da Bahia (AIBA),"440,00","0,00"
2018,02,28,Média Rio Grande do Sul (Clicmercado),"440,00","0,00"
2018,03,01,Guaxupé/MG (Cooxupé),"452,00","+1,12"
2018,03,01,Poços de Caldas/MG (CaféPoços),"452,00","+0,89"
2018,03,01,Patrocínio/MG (Expocaccer),"445,00","+1,14"
2018,03,01,Araguarí/MG (Coocacer),"460,00","+2,22"
2018,03,01,Varginha/MG (Minasul),"430,00","0,00"
2018,03,01,Lajinha/MG (Coocafé),"425,00","0,00"
2018,03,01,Esp. Sto. do Pinhal/SP (Coopinhal),"440,00","+2,33"
2018,03,01,Franca/SP (Cocapec),"450,00","+2,27"
2018,03,01,Maringá/PR (Cocamar),"425,00","-2,30"
2018,03,01,Vitória/ES (BCSP),"435,00","0,00"
2018,03,01,Oeste da Bahia (AIBA),"440,00","0,00"
2018,03,01,Média Rio Grande do Sul (Clicmercado),"440,00","0,00"
2018,03,02,Guaxupé/MG (Cooxupé),"447,00","-1,11"
2018,03,02,Poços de Caldas/MG (CaféPoços),"448,00","-0,88"
2018,03,02,Patrocínio/MG (Expocaccer),"445,00","0,00"
2018,03,02,Araguarí/MG (Coocacer),"450,00","-2,17"
2018,03,02,Varginha/MG (Minasul),"430,00","0,00"
2018,03,02,Lajinha/MG (Coocafé),"425,00","0,00"
2018,03,02,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","-2,27"
2018,03,02,Franca/SP (Cocapec),"445,00","-1,11"
2018,03,02,Maringá/PR (Cocamar),"425,00","0,00"
2018,03,02,Vitória/ES (BCSP),"435,00","0,00"
2018,03,02,Oeste da Bahia (AIBA),"440,00","0,00"
2018,03,02,Média Rio Grande do Sul (Clicmercado),"450,00","+2,27"
2018,03,05,Guaxupé/MG (Cooxupé),"448,00","+0,22"
2018,03,05,Poços de Caldas/MG (CaféPoços),"445,00","-0,67"
2018,03,05,Patrocínio/MG (Expocaccer),"440,00","-1,12"
2018,03,05,Araguarí/MG (Coocacer),"450,00","0,00"
2018,03,05,Varginha/MG (Minasul),"425,00","-1,16"
2018,03,05,Lajinha/MG (Coocafé),"425,00","0,00"
2018,03,05,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,03,05,Franca/SP (Cocapec),"445,00","0,00"
2018,03,05,Maringá/PR (Cocamar),"420,00","-1,18"
2018,03,05,Vitória/ES (BCSP),"435,00","0,00"
2018,03,05,Oeste da Bahia (AIBA),"440,00","0,00"
2018,03,05,Média Rio Grande do Sul (Clicmercado),"440,00","-2,22"
2018,03,06,Guaxupé/MG (Cooxupé),"439,00","-2,01"
2018,03,06,Poços de Caldas/MG (CaféPoços),"440,00","-1,12"
2018,03,06,Patrocínio/MG (Expocaccer),"435,00","-1,14"
2018,03,06,Araguarí/MG (Coocacer),"440,00","-2,22"
2018,03,06,Varginha/MG (Minasul),"425,00","0,00"
2018,03,06,Lajinha/MG (Coocafé),"425,00","0,00"
2018,03,06,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,03,06,Franca/SP (Cocapec),"445,00","0,00"
2018,03,06,Maringá/PR (Cocamar),"420,00","0,00"
2018,03,06,Vitória/ES (BCSP),"435,00","0,00"
2018,03,06,Oeste da Bahia (AIBA),"440,00","0,00"
2018,03,06,Média Rio Grande do Sul (Clicmercado),"440,00","0,00"
2018,03,07,Guaxupé/MG (Cooxupé),"443,00","+0,91"
2018,03,07,Poços de Caldas/MG (CaféPoços),"444,00","+0,91"
2018,03,07,Patrocínio/MG (Expocaccer),"440,00","+1,15"
2018,03,07,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,07,Varginha/MG (Minasul),"420,00","-1,18"
2018,03,07,Lajinha/MG (Coocafé),"425,00","0,00"
2018,03,07,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,03,07,Franca/SP (Cocapec),"445,00","0,00"
2018,03,07,Maringá/PR (Cocamar),"420,00","0,00"
2018,03,07,Vitória/ES (BCSP),"435,00","0,00"
2018,03,07,Oeste da Bahia (AIBA),"430,00","-2,27"
2018,03,07,Média Rio Grande do Sul (Clicmercado),"435,00","-1,14"
2018,03,08,Guaxupé/MG (Cooxupé),"440,00","-0,68"
2018,03,08,Poços de Caldas/MG (CaféPoços),"446,00","+0,45"
2018,03,08,Patrocínio/MG (Expocaccer),"440,00","0,00"
2018,03,08,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,08,Varginha/MG (Minasul),"420,00","0,00"
2018,03,08,Lajinha/MG (Coocafé),"415,00","-2,35"
2018,03,08,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","-2,33"
2018,03,08,Franca/SP (Cocapec),"445,00","0,00"
2018,03,08,Maringá/PR (Cocamar),"420,00","0,00"
2018,03,08,Vitória/ES (BCSP),"435,00","0,00"
2018,03,08,Oeste da Bahia (AIBA),"430,00","0,00"
2018,03,08,Média Rio Grande do Sul (Clicmercado),"440,00","+1,15"
2018,03,09,Guaxupé/MG (Cooxupé),"440,00","0,00"
2018,03,09,Poços de Caldas/MG (CaféPoços),"444,00","-0,45"
2018,03,09,Patrocínio/MG (Expocaccer),"440,00","0,00"
2018,03,09,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,09,Varginha/MG (Minasul),"420,00","0,00"
2018,03,09,Lajinha/MG (Coocafé),"415,00","0,00"
2018,03,09,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","+2,38"
2018,03,09,Franca/SP (Cocapec),"450,00","+1,12"
2018,03,09,Maringá/PR (Cocamar),"436,00","+3,81"
2018,03,09,Vitória/ES (BCSP),"435,00","0,00"
2018,03,09,Oeste da Bahia (AIBA),"440,00","+2,33"
2018,03,09,Média Rio Grande do Sul (Clicmercado),"440,00","0,00"
2018,03,12,Guaxupé/MG (Cooxupé),"440,00","0,00"
2018,03,12,Poços de Caldas/MG (CaféPoços),"442,00","-0,45"
2018,03,12,Patrocínio/MG (Expocaccer),"435,00","-1,14"
2018,03,12,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,12,Varginha/MG (Minasul),"420,00","0,00"
2018,03,12,Lajinha/MG (Coocafé),"415,00","0,00"
2018,03,12,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","-2,33"
2018,03,12,Franca/SP (Cocapec),"450,00","0,00"
2018,03,12,Maringá/PR (Cocamar),"433,00","-0,69"
2018,03,12,Vitória/ES (BCSP),"435,00","0,00"
2018,03,12,Oeste da Bahia (AIBA),"430,00","-2,27"
2018,03,12,Média Rio Grande do Sul (Clicmercado),"435,00","-1,14"
2018,03,13,Guaxupé/MG (Cooxupé),"447,00","+1,59"
2018,03,13,Poços de Caldas/MG (CaféPoços),"446,00","+0,90"
2018,03,13,Patrocínio/MG (Expocaccer),"440,00","+1,15"
2018,03,13,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,13,Varginha/MG (Minasul),"430,00","+2,38"
2018,03,13,Lajinha/MG (Coocafé),"415,00","0,00"
2018,03,13,Esp. Sto. do Pinhal/SP (Coopinhal),"433,00","+3,10"
2018,03,13,Franca/SP (Cocapec),"450,00","0,00"
2018,03,13,Maringá/PR (Cocamar),"433,00","0,00"
2018,03,13,Vitória/ES (BCSP),"435,00","0,00"
2018,03,13,Oeste da Bahia (AIBA),"430,00","0,00"
2018,03,13,Média Rio Grande do Sul (Clicmercado),"435,00","0,00"
2018,03,14,Guaxupé/MG (Cooxupé),"442,00","-1,12"
2018,03,14,Poços de Caldas/MG (CaféPoços),"444,00","-0,45"
2018,03,14,Patrocínio/MG (Expocaccer),"440,00","0,00"
2018,03,14,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,14,Varginha/MG (Minasul),"425,00","-1,16"
2018,03,14,Lajinha/MG (Coocafé),"415,00","0,00"
2018,03,14,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","-3,00"
2018,03,14,Franca/SP (Cocapec),"450,00","0,00"
2018,03,14,Maringá/PR (Cocamar),"433,00","0,00"
2018,03,14,Vitória/ES (BCSP),"435,00","0,00"
2018,03,14,Oeste da Bahia (AIBA),"435,00","+1,16"
2018,03,14,Média Rio Grande do Sul (Clicmercado),"440,00","+1,15"
2018,03,15,Guaxupé/MG (Cooxupé),"437,00","-1,13"
2018,03,15,Poços de Caldas/MG (CaféPoços),"444,00","0,00"
2018,03,15,Patrocínio/MG (Expocaccer),"435,00","-1,14"
2018,03,15,Araguarí/MG (Coocacer),"435,00","-1,14"
2018,03,15,Varginha/MG (Minasul),"425,00","0,00"
2018,03,15,Lajinha/MG (Coocafé),"415,00","0,00"
2018,03,15,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","+2,38"
2018,03,15,Franca/SP (Cocapec),"435,00","-3,33"
2018,03,15,Maringá/PR (Cocamar),"415,00","-4,16"
2018,03,15,Vitória/ES (BCSP),"447,00","+2,76"
2018,03,15,Oeste da Bahia (AIBA),"435,00","0,00"
2018,03,15,Média Rio Grande do Sul (Clicmercado),"440,00","0,00"
2018,03,16,Guaxupé/MG (Cooxupé),"437,00","0,00"
2018,03,16,Poços de Caldas/MG (CaféPoços),"442,00","-0,45"
2018,03,16,Patrocínio/MG (Expocaccer),"430,00","-1,15"
2018,03,16,Araguarí/MG (Coocacer),"435,00","0,00"
2018,03,16,Varginha/MG (Minasul),"425,00","0,00"
2018,03,16,Lajinha/MG (Coocafé),"425,00","+2,41"
2018,03,16,Esp. Sto. do Pinhal/SP (Coopinhal),"428,00","-0,47"
2018,03,16,Franca/SP (Cocapec),"435,00","0,00"
2018,03,16,Maringá/PR (Cocamar),"415,00","0,00"
2018,03,16,Vitória/ES (BCSP),"435,00","-2,68"
2018,03,16,Oeste da Bahia (AIBA),"435,00","0,00"
2018,03,16,Média Rio Grande do Sul (Clicmercado),"435,00","-1,14"
2018,03,19,Guaxupé/MG (Cooxupé),"442,00","+1,14"
2018,03,19,Poços de Caldas/MG (CaféPoços),"447,00","+1,13"
2018,03,19,Patrocínio/MG (Expocaccer),"435,00","+1,16"
2018,03,19,Araguarí/MG (Coocacer),"440,00","+1,15"
2018,03,19,Varginha/MG (Minasul),"420,00","-1,18"
2018,03,19,Lajinha/MG (Coocafé),"420,00","-1,18"
2018,03,19,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","+0,47"
2018,03,19,Franca/SP (Cocapec),"440,00","+1,15"
2018,03,19,Maringá/PR (Cocamar),"415,00","0,00"
2018,03,19,Vitória/ES (BCSP),"435,00","0,00"
2018,03,19,Oeste da Bahia (AIBA),"425,00","-2,30"
2018,03,19,Média Rio Grande do Sul (Clicmercado),"430,00","-1,15"
2018,03,20,Guaxupé/MG (Cooxupé),"442,00","0,00"
2018,03,20,Poços de Caldas/MG (CaféPoços),"447,00","0,00"
2018,03,20,Patrocínio/MG (Expocaccer),"435,00","0,00"
2018,03,20,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,20,Varginha/MG (Minasul),"420,00","0,00"
2018,03,20,Lajinha/MG (Coocafé),"420,00","0,00"
2018,03,20,Esp. Sto. do Pinhal/SP (Coopinhal),"425,00","-1,16"
2018,03,20,Franca/SP (Cocapec),"450,00","+2,27"
2018,03,20,Maringá/PR (Cocamar),"415,00","0,00"
2018,03,20,Vitória/ES (BCSP),"435,00","0,00"
2018,03,20,Oeste da Bahia (AIBA),"425,00","0,00"
2018,03,20,Média Rio Grande do Sul (Clicmercado),"435,00","+1,16"
2018,03,21,Guaxupé/MG (Cooxupé),"442,00","0,00"
2018,03,21,Poços de Caldas/MG (CaféPoços),"444,00","-0,67"
2018,03,21,Patrocínio/MG (Expocaccer),"430,00","-1,15"
2018,03,21,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,21,Varginha/MG (Minasul),"420,00","0,00"
2018,03,21,Lajinha/MG (Coocafé),"420,00","0,00"
2018,03,21,Esp. Sto. do Pinhal/SP (Coopinhal),"428,00","+0,71"
2018,03,21,Franca/SP (Cocapec),"450,00","0,00"
2018,03,21,Maringá/PR (Cocamar),"415,00","0,00"
2018,03,21,Vitória/ES (BCSP),"435,00","0,00"
2018,03,21,Oeste da Bahia (AIBA),"430,00","+1,18"
2018,03,21,Média Rio Grande do Sul (Clicmercado),"435,00","0,00"
2018,03,22,Guaxupé/MG (Cooxupé),"442,00","0,00"
2018,03,22,Poços de Caldas/MG (CaféPoços),"448,00","+0,90"
2018,03,22,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,03,22,Araguarí/MG (Coocacer),"440,00","0,00"
2018,03,22,Varginha/MG (Minasul),"420,00","0,00"
2018,03,22,Lajinha/MG (Coocafé),"410,00","-2,38"
2018,03,22,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","+0,47"
2018,03,22,Franca/SP (Cocapec),"450,00","0,00"
2018,03,22,Maringá/PR (Cocamar),"415,00","0,00"
2018,03,22,Vitória/ES (BCSP),"435,00","0,00"
2018,03,22,Oeste da Bahia (AIBA),"430,00","0,00"
2018,03,22,Média Rio Grande do Sul (Clicmercado),"430,00","-1,15"
2018,03,23,Guaxupé/MG (Cooxupé),"433,00","-2,04"
2018,03,23,Poços de Caldas/MG (CaféPoços),"444,00","-0,89"
2018,03,23,Patrocínio/MG (Expocaccer),"425,00","-1,16"
2018,03,23,Araguarí/MG (Coocacer),"435,00","-1,14"
2018,03,23,Varginha/MG (Minasul),"420,00","0,00"
2018,03,23,Lajinha/MG (Coocafé),"405,00","-1,22"
2018,03,23,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,03,23,Franca/SP (Cocapec),"445,00","-1,11"
2018,03,23,Maringá/PR (Cocamar),"425,00","+2,41"
2018,03,23,Vitória/ES (BCSP),"435,00","0,00"
2018,03,23,Oeste da Bahia (AIBA),"430,00","0,00"
2018,03,23,Média Rio Grande do Sul (Clicmercado),"430,00","0,00"
2018,03,26,Guaxupé/MG (Cooxupé),"437,00","+0,92"
2018,03,26,Poços de Caldas/MG (CaféPoços),"444,00","0,00"
2018,03,26,Patrocínio/MG (Expocaccer),"430,00","+1,18"
2018,03,26,Araguarí/MG (Coocacer),"435,00","0,00"
2018,03,26,Varginha/MG (Minasul),"420,00","0,00"
2018,03,26,Lajinha/MG (Coocafé),"405,00","0,00"
2018,03,26,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,03,26,Franca/SP (Cocapec),"445,00","0,00"
2018,03,26,Maringá/PR (Cocamar),"427,00","+0,47"
2018,03,26,Vitória/ES (BCSP),"435,00","0,00"
2018,03,26,Oeste da Bahia (AIBA),"427,50","-0,58"
2018,03,26,Média Rio Grande do Sul (Clicmercado),"425,00","-1,16"
2018,03,27,Guaxupé/MG (Cooxupé),"445,00","+1,83"
2018,03,27,Poços de Caldas/MG (CaféPoços),"449,00","+1,13"
2018,03,27,Patrocínio/MG (Expocaccer),"435,00","+1,16"
2018,03,27,Araguarí/MG (Coocacer),"445,00","+2,30"
2018,03,27,Varginha/MG (Minasul),"420,00","0,00"
2018,03,27,Lajinha/MG (Coocafé),"410,00","+1,23"
2018,03,27,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","-2,33"
2018,03,27,Franca/SP (Cocapec),"445,00","0,00"
2018,03,27,Maringá/PR (Cocamar),"427,00","0,00"
2018,03,27,Vitória/ES (BCSP),"435,00","0,00"
2018,03,27,Oeste da Bahia (AIBA),"427,50","0,00"
2018,03,27,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2018,03,28,Guaxupé/MG (Cooxupé),"442,00","-0,67"
2018,03,28,Poços de Caldas/MG (CaféPoços),"449,00","0,00"
2018,03,28,Patrocínio/MG (Expocaccer),"430,00","-1,15"
2018,03,28,Araguarí/MG (Coocacer),"455,00","+2,25"
2018,03,28,Varginha/MG (Minasul),"420,00","0,00"
2018,03,28,Lajinha/MG (Coocafé),"410,00","0,00"
2018,03,28,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","+2,38"
2018,03,28,Franca/SP (Cocapec),"445,00","0,00"
2018,03,28,Maringá/PR (Cocamar),"427,00","0,00"
2018,03,28,Vitória/ES (BCSP),"435,00","0,00"
2018,03,28,Oeste da Bahia (AIBA),"430,00","+0,58"
2018,03,28,Média Rio Grande do Sul (Clicmercado),"430,00","+1,18"
2018,03,29,Guaxupé/MG (Cooxupé),"439,00","-0,68"
2018,03,29,Poços de Caldas/MG (CaféPoços),"449,00","0,00"
2018,03,29,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,03,29,Araguarí/MG (Coocacer),"440,00","-3,30"
2018,03,29,Varginha/MG (Minasul),"420,00","0,00"
2018,03,29,Lajinha/MG (Coocafé),"410,00","0,00"
2018,03,29,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,03,29,Franca/SP (Cocapec),"445,00","0,00"
2018,03,29,Maringá/PR (Cocamar),"427,00","0,00"
2018,03,29,Vitória/ES (BCSP),"435,00","0,00"
2018,03,29,Oeste da Bahia (AIBA),"425,00","-1,16"
2018,03,29,Média Rio Grande do Sul (Clicmercado),"425,00","-1,16"
2018,04,02,Guaxupé/MG (Cooxupé),"435,00","-0,91"
2018,04,02,Poços de Caldas/MG (CaféPoços),"447,00","-0,45"
2018,04,02,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,04,02,Araguarí/MG (Coocacer),"440,00","0,00"
2018,04,02,Varginha/MG (Minasul),"415,00","-1,19"
2018,04,02,Lajinha/MG (Coocafé),"410,00","0,00"
2018,04,02,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,04,02,Franca/SP (Cocapec),"430,00","-3,37"
2018,04,02,Maringá/PR (Cocamar),"420,00","-1,64"
2018,04,02,Vitória/ES (BCSP),"435,00","0,00"
2018,04,02,Oeste da Bahia (AIBA),"425,00","0,00"
2018,04,02,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2018,04,03,Guaxupé/MG (Cooxupé),"438,00","+0,69"
2018,04,03,Poços de Caldas/MG (CaféPoços),"440,00","-1,57"
2018,04,03,Patrocínio/MG (Expocaccer),"425,00","-1,16"
2018,04,03,Araguarí/MG (Coocacer),"440,00","0,00"
2018,04,03,Varginha/MG (Minasul),"420,00","+1,20"
2018,04,03,Lajinha/MG (Coocafé),"410,00","0,00"
2018,04,03,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","-2,33"
2018,04,03,Franca/SP (Cocapec),"440,00","+2,33"
2018,04,03,Maringá/PR (Cocamar),"412,00","-1,90"
2018,04,03,Vitória/ES (BCSP),"435,00","0,00"
2018,04,03,Oeste da Bahia (AIBA),"430,00","+1,18"
2018,04,03,Média Rio Grande do Sul (Clicmercado),"420,00","-1,18"
2018,04,04,Guaxupé/MG (Cooxupé),"441,00","+0,68"
2018,04,04,Poços de Caldas/MG (CaféPoços),"441,00","+0,23"
2018,04,04,Patrocínio/MG (Expocaccer),"425,00","0,00"
2018,04,04,Araguarí/MG (Coocacer),"440,00","0,00"
2018,04,04,Varginha/MG (Minasul),"420,00","0,00"
2018,04,04,Lajinha/MG (Coocafé),"410,00","0,00"
2018,04,04,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","+2,38"
2018,04,04,Franca/SP (Cocapec),"440,00","0,00"
2018,04,04,Maringá/PR (Cocamar),"415,00","+0,73"
2018,04,04,Vitória/ES (BCSP),"435,00","0,00"
2018,04,04,Oeste da Bahia (AIBA),"425,00","-1,16"
2018,04,04,Média Rio Grande do Sul (Clicmercado),"425,00","+1,19"
2018,04,05,Guaxupé/MG (Cooxupé),"441,00","0,00"
2018,04,05,Poços de Caldas/MG (CaféPoços),"443,00","+0,45"
2018,04,05,Patrocínio/MG (Expocaccer),"430,00","+1,18"
2018,04,05,Araguarí/MG (Coocacer),"440,00","0,00"
2018,04,05,Varginha/MG (Minasul),"420,00","0,00"
2018,04,05,Lajinha/MG (Coocafé),"410,00","0,00"
2018,04,05,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,04,05,Franca/SP (Cocapec),"440,00","0,00"
2018,04,05,Maringá/PR (Cocamar),"415,00","0,00"
2018,04,05,Vitória/ES (BCSP),"435,00","0,00"
2018,04,05,Oeste da Bahia (AIBA),"425,00","0,00"
2018,04,05,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2018,04,06,Guaxupé/MG (Cooxupé),"443,00","+0,45"
2018,04,06,Poços de Caldas/MG (CaféPoços),"446,00","+0,68"
2018,04,06,Patrocínio/MG (Expocaccer),"430,00","0,00"
2018,04,06,Araguarí/MG (Coocacer),"435,00","-1,14"
2018,04,06,Varginha/MG (Minasul),"420,00","0,00"
2018,04,06,Lajinha/MG (Coocafé),"410,00","0,00"
2018,04,06,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","0,00"
2018,04,06,Franca/SP (Cocapec),"440,00","0,00"
2018,04,06,Maringá/PR (Cocamar),"415,00","0,00"
2018,04,06,Vitória/ES (BCSP),"435,00","0,00"
2018,04,06,Oeste da Bahia (AIBA),"425,00","0,00"
2018,04,06,Média Rio Grande do Sul (Clicmercado),"430,00","+1,18"
2018,04,09,Guaxupé/MG (Cooxupé),"448,00","+1,13"
2018,04,09,Poços de Caldas/MG (CaféPoços),"450,00","+0,90"
2018,04,09,Patrocínio/MG (Expocaccer),"435,00","+1,16"
2018,04,09,Araguarí/MG (Coocacer),"440,00","+1,15"
2018,04,09,Varginha/MG (Minasul),"430,00","+2,38"
2018,04,09,Lajinha/MG (Coocafé),"415,00","+1,22"
2018,04,09,Esp. Sto. do Pinhal/SP (Coopinhal),"420,00","-2,33"
2018,04,09,Franca/SP (Cocapec),"445,00","+1,14"
2018,04,09,Maringá/PR (Cocamar),"415,00","0,00"
2018,04,09,Vitória/ES (BCSP),"435,00","0,00"
2018,04,09,Oeste da Bahia (AIBA),"427,50","+0,59"
2018,04,09,Média Rio Grande do Sul (Clicmercado),"430,00","0,00"
2018,04,10,Guaxupé/MG (Cooxupé),"446,00","-0,45"
2018,04,10,Poços de Caldas/MG (CaféPoços),"446,00","-0,89"
2018,04,10,Patrocínio/MG (Expocaccer),"430,00","-1,15"
2018,04,10,Araguarí/MG (Coocacer),"440,00","0,00"
2018,04,10,Varginha/MG (Minasul),"430,00","0,00"
2018,04,10,Lajinha/MG (Coocafé),"415,00","0,00"
2018,04,10,Esp. Sto. do Pinhal/SP (Coopinhal),"430,00","+2,38"
2018,04,10,Franca/SP (Cocapec),"440,00","-1,12"
2018,04,10,Maringá/PR (Cocamar),"415,00","0,00"
2018,04,10,Vitória/ES (BCSP),"435,00","0,00"
2018,04,10,Oeste da Bahia (AIBA),"432,50","+1,17"
